ts-preserve-other_metric-156-service : 496.0,ts-preserve-other_metric-157-service : 495.9999999999578,HORIZONTALPODAUTOSCALER-ts-preserve-other_metric-164-service : 495.99999999994947,ts-preserve-other_metric-158-service : 495.9999999990983,ts-rebook_metric-156-service : 196.0,ts-rebook_metric-158-service : 196.0,ts-rebook_metric-157-service : 195.99999999999852,ts-verification-code_metric-157-service : 195.99999999997593,ts-verification-code_metric-158-service : 195.9999999999749,ts-verification-code_metric-156-service : 195.99999999994915,HORIZONTALPODAUTOSCALER-ts-rebook_metric-164-service : 195.9999999990702,HORIZONTALPODAUTOSCALER-ts-verification-code_metric-164-service : 195.99999999524536,unknode_metric-40-median : 164.6699995883913,unknode_metric-40-firstquartile : 164.66999943737193,CONTAINER-ts-preserve-other-service_metric-165-sum : 163.66666660981755,ts-config_metric-156-service : 96.0,HORIZONTALPODAUTOSCALER-ts-config_metric-164-service : 96.0,ts-config_metric-157-service : 95.99999999999844,ts-config_metric-158-service : 95.99999999998204,ts-notification_metric-157-service : 76.0,ts-notification_metric-158-service : 76.0,unknode_metric-40-mean : 72.03999970503818,unknode_metric-40-thirdquartile : 72.03999934522905,CONTAINER-ts-rebook-service_metric-165-sum : 63.66666659958163,CONTAINER-ts-verification-code-service_metric-165-sum : 63.66666658182295,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-mean : 50.66642856671408,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-firstquartile : 50.66642856562897,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-median : 50.666428556517324,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-max : 50.666428552219045,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-thirdquartile : 50.6664285471736,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-min : 50.66642854685377,unknode_metric-40-max : 50.10999965953743,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-mean : 39.05999988942306,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-median : 38.01666658785017,unknode_metric-39-median : 35.80999930326048,unknode_metric-39-firstquartile : 35.80999848918825,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-thirdquartile : 30.62999991757253,CONTAINER-ts-config-service_metric-165-sum : 30.333333235618458,unknode_metric-39-thirdquartile : 30.0249998312712,unknode_metric-39-mean : 30.02499963098622,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-firstquartile : 28.096666614590703,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-min : 24.34749995269156,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-firstquartile : 23.20624999091791,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-thirdquartile : 23.20624999081695,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-thirdquartile : 23.20624999017432,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-max : 23.20624998987075,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-mean : 23.206249985324828,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-median : 23.206249983597033,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-min : 23.206249981871117,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-mean : 23.206249981745756,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-max : 23.20624998169803,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-firstquartile : 23.2062499796829,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-min : 23.2062499750255,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-median : 23.206249968765828,unknode_metric-39-max : 23.16999874436396,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-min : 22.435714262423765,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-max : 17.349999917434378,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-104-max : 17.349999689586394,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-firstquartile : 16.059999738789926,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-firstquartile : 16.059999642029236,SEVERITY-default_metric-92-max : 15.18999979534113,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-mean : 11.219999856204312,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-mean : 11.219999774928482,ts-execute_metric-157-service : 11.142857142857142,ts-execute_metric-158-service : 11.142857142857142,HORIZONTALPODAUTOSCALER-ts-execute_metric-164-service : 11.142857142856403,ts-execute_metric-156-service : 11.142857142840672,unknode_metric-140-min : 9.709999999656816,CONTAINER-ts-execute-service_metric-165-sum : 9.624999971957134,STATE-free_metric-17-min : 8.454932263534676,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-thirdquartile : 7.319999906541659,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-thirdquartile : 7.319999896788539,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-median : 6.899999935695983,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-median : 6.899999903407278,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-max : 6.789999935701994,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-max : 6.789999889228852,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-median : 6.753749995620074,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-median : 6.753749988266139,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-thirdquartile : 6.232352934062194,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-thirdquartile : 6.232352930399399,SEVERITY-default_metric-93-thirdquartile : 5.719999646230074,SEVERITY-default_metric-92-thirdquartile : 4.804999749218848,unknode_metric-27-max : 4.519999041819088,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-80-min : 4.41333325453262,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-firstquartile : 4.409285703750745,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-firstquartile : 4.4092857021627685,unknode_metric-27-mean : 4.359969882632436,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-mean : 4.289999996507094,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-mean : 4.289999989754025,unknode_metric-140-firstquartile : 4.264999195682939,unknode_metric-27-thirdquartile : 4.103332103320145,unknode_metric-50-median : 4.008235287749919,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-max : 3.8912499936572087,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-max : 3.891249991885853,unknode_metric-33-mean : 3.839999451267207,unknode_metric-33-thirdquartile : 3.839999239073389,SEVERITY-default_metric-93-max : 3.3799996646695125,unknode_metric-33-max : 3.3449997886119376,COMPONENT-pods-MEMORY-TYPE-non-evictable_metric-142-median : 3.033333333117842,SEVERITY-warning_metric-93-max : 2.999999854675836,MEMORY-TYPE-non-evictable_metric-136-median : 2.7133333332715432,DEVICE-NAME-sda1-FS-TYPE-ext4-STATE-used_metric-8-min : 2.5599999974229535,unknode_metric-27-median : 2.5337499328241906,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-81-min : 2.3799997387220446,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-80-firstquartile : 2.3699945111287755,unknode_metric-50-firstquartile : 2.3281246570385625,unknode_metric-28-max : 2.308331285064578,unknode_metric-29-max : 2.308329284373765,unknode_metric-27-firstquartile : 2.2624999851150656,unknode_metric-50-thirdquartile : 2.127333325973648,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-81-firstquartile : 1.879999750066437,unknode_metric-50-mean : 1.8093331835966362,unknode_metric-50-max : 1.5969230654305615,STATE-free_metric-17-firstquartile : 1.5016666640062293,unknode_metric-28-thirdquartile : 1.208571394332512,unknode_metric-29-thirdquartile : 1.2085713633587551,unknode_metric-29-mean : 1.0662499839638004,unknode_metric-28-mean : 1.066249953271585,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-82-min : 0.9199999104828508,MEMORY-TYPE-non-evictable_metric-134-median : 0.8524999480306439,unknode_metric-29-min : 0.775999991905203,unknode_metric-28-min : 0.7759997458907686,STATE-active_metric-19-max : 0.5959999976959596,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-81-median : 0.5866665335873706,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-81-mean : 0.5866665218385761,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-min : 0.5149999912616203,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-mean : 0.5149999880527723,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-median : 0.5149999845470673,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-thirdquartile : 0.5149999821363679,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-firstquartile : 0.5149999744338256,CONTAINER-NAME-rabbitmq-POD-PHASE-running_metric-106-max : 0.5149999418585016,unknode_metric-27-min : 0.4877777345612406,STATE-used_metric-17-median : 0.46749999837701894,COMPONENT-pods-MEMORY-TYPE-non-evictable_metric-142-firstquartile : 0.42999999999958627,STATE-inactive_metric-16-median : 0.4299999987455366,unknode_metric-140-mean : 0.4299999663969545,unknode_metric-28-firstquartile : 0.4166665237537356,unknode_metric-29-firstquartile : 0.41666152248031546,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-firstquartile : 0.3099998400548911,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-mean : 0.30999975266686836,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-min : 0.30999958534676986,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-thirdquartile : 0.3099995524791353,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-max : 0.3099995443709545,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-79-median : 0.3099993083821556,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-median : 0.2574998528620871,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-mean : 0.25749975857241103,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-max : 0.25749975579874085,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-min : 0.25749969363817526,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-thirdquartile : 0.257499526882899,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-contacts-mongo_metric-80-firstquartile : 0.25749842021107816,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-delivery-service_metric-82-firstquartile : 0.2533332105835599,unknode_metric-1-min : 0.12799995950077858,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-80-median : 0.05999855369079425
