unknode_metric-40-firstquartile : 1016.7999994374235,unknode_metric-40-median : 634.7499995884117,unknode_metric-39-firstquartile : 521.4499984893238,unknode_metric-39-median : 264.80999930329637,unknode_metric-40-mean : 216.5799997050545,unknode_metric-40-thirdquartile : 166.29999934527274,unknode_metric-39-mean : 147.36999963102002,unknode_metric-39-thirdquartile : 100.85999983128247,unknode_metric-32-mean : 89.43999880884358,unknode_metric-32-thirdquartile : 87.82999963252108,unknode_metric-40-max : 82.49999965956533,unknode_metric-32-max : 64.25499989810041,SEVERITY-error_metric-92-thirdquartile : 60.3099998129618,SEVERITY-error_metric-92-max : 59.13749985964045,unknode_metric-39-max : 52.51499874450758,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-mean : 51.01714285242886,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-firstquartile : 51.01714285134366,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-median : 51.017142842233135,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-max : 51.01714283793531,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-thirdquartile : 51.017142832890755,CONTAINER-NAME-ts-admin-order-service-POD-PHASE-running_metric-106-min : 51.01714283257059,unknode_metric-33-mean : 44.64999945129128,SEVERITY-error_metric-93-max : 44.47249975768758,SEVERITY-error_metric-93-thirdquartile : 44.41999985801125,unknode_metric-33-thirdquartile : 43.83999923913867,SEVERITY-error_metric-92-mean : 35.49749965201525,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-min : 33.16533332234195,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-min : 33.16533330753946,SEVERITY-error_metric-92-median : 33.117499918158664,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-mean : 32.76999988943445,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-min : 32.50571426242816,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-median : 31.966666587860544,unknode_metric-33-max : 31.57499978863372,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-firstquartile : 29.976666614597157,SEVERITY-error_metric-93-mean : 27.138749904125003,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-firstquartile : 26.92357141803759,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-firstquartile : 26.923571416449246,SEVERITY-error_metric-93-median : 25.999999931183503,STATE-free_metric-17-min : 22.90743226844026,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-median : 21.151874995620574,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-median : 21.151874988267192,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-thirdquartile : 20.74999991758149,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-mean : 20.29222221872957,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-mean : 20.29222221197742,SEVERITY-default_metric-92-max : 20.14999979535948,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-firstquartile : 19.68222221353283,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-median : 19.68222220741833,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-min : 19.682222206284155,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-max : 19.682222201178273,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-mean : 19.68222219537976,CONTAINER-NAME-ts-route-plan-service-POD-PHASE-running_metric-106-thirdquartile : 19.682222187958423,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-firstquartile : 19.63124999091862,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-thirdquartile : 19.631249990818,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-thirdquartile : 19.63124999017546,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-max : 19.631249989872,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-mean : 19.631249985326566,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-median : 19.631249983598973,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-min : 19.631249981872813,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-mean : 19.631249981747878,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-max : 19.63124998169995,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-firstquartile : 19.631249979684917,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-106-min : 19.631249975028837,CONTAINER-NAME-ts-order-other-service-POD-PHASE-running_metric-104-median : 19.631249968769936,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-thirdquartile : 17.23777776259698,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-mean : 17.237777762445724,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-median : 17.237777761758828,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-min : 17.23777776138983,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-firstquartile : 17.237777751304147,CONTAINER-NAME-ts-travel2-service-POD-PHASE-running_metric-106-max : 17.237777737573758,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-thirdquartile : 16.411764698768987,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-thirdquartile : 16.411764695106346,unknode_metric-31-min : 15.289992056855548,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-81-firstquartile : 14.459999998956297,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-81-min : 14.459999900724322,SEVERITY-default_metric-93-thirdquartile : 14.059999646261117,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-min : 11.904999952696794,SEVERITY-default_metric-92-thirdquartile : 11.784999749240365,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-106-max : 10.755624993657717,CONTAINER-NAME-ts-station-service-POD-PHASE-running_metric-104-max : 10.75562499188669,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-106-max : 9.50999991744398,CONTAINER-NAME-ts-travel-plan-service-POD-PHASE-running_metric-104-max : 9.509999689623097,DEVICE-NAME-sda1-FS-TYPE-ext4-STATE-used_metric-8-min : 9.469999997423377,STATE-free_metric-17-firstquartile : 9.013333330673309,unknode_metric-32-firstquartile : 8.679999696410224,STATE-free_metric-17-mean : 8.101999997951076,SEVERITY-error_metric-92-firstquartile : 8.05499980458365,DEVICE-NAME-sda1-FS-TYPE-ext4-STATE-used_metric-8-firstquartile : 7.963333331959455,unknode_metric-33-firstquartile : 7.019999527302785,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-firstquartile : 6.979999738817835,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-firstquartile : 6.97999964206474,SEVERITY-error_metric-93-firstquartile : 6.37499986801199,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-81-median : 6.2299999996835895,DEVICE-NAME-sda1-FS-TYPE-ext4-STATE-used_metric-8-median : 5.7999999949734855,SEVERITY-default_metric-93-max : 5.223332998025876,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-mean : 4.649999856227073,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-mean : 4.649999774949088,unknode_metric-33-median : 4.559999354650804,unknode_metric-32-median : 4.129998464116935,unknode_metric-50-max : 3.9369230654326444,unknode_metric-28-max : 3.8666646187337617,unknode_metric-29-max : 3.8666626183247974,STATE-cached_metric-17-min : 3.2274429280478607,unknode_metric-28-thirdquartile : 3.0057142514800734,unknode_metric-29-thirdquartile : 3.005714220511814,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-thirdquartile : 2.869999906549142,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-thirdquartile : 2.869999896799363,CONTAINER-NAME-ts-train-service-POD-PHASE-running_metric-106-min : 2.866923044917082,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-81-mean : 2.8199999996783975,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-max : 2.5699999357087386,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-max : 2.569999889241109,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-thirdquartile : 2.5381249962532646,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-mean : 2.5381249960986354,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-min : 2.538124995877844,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-median : 2.5381249939923594,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-thirdquartile : 2.538124993912552,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-firstquartile : 2.538124992169162,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-max : 2.538124990915273,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-max : 2.5381249898090026,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-median : 2.538124983605346,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-firstquartile : 2.538124979237709,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-106-mean : 2.5381249768376373,CONTAINER-NAME-ts-basic-service-POD-PHASE-running_metric-104-min : 2.538124974836045,STATE-free_metric-17-thirdquartile : 2.5233332676046367,unknode_metric-29-mean : 2.301249983966676,unknode_metric-28-mean : 2.301249953278535,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-104-median : 2.199999935703587,CONTAINER-NAME-ts-inside-payment-service-POD-PHASE-running_metric-106-median : 2.199999903417036,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-81-thirdquartile : 2.1533333329411395,unknode_metric-50-thirdquartile : 2.0919999926411146,unknode_metric-30-min : 2.0528571009385033,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-82-firstquartile : 1.6899997975251406,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-82-median : 1.6899996145561895,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-82-min : 1.6899996074791395,unknode_metric-31-firstquartile : 1.6899987057326398,STATE-inactive_metric-19-min : 1.6832913300296237,unknode_metric-50-mean : 1.6793331836117709,CONTAINER-NAME-ts-train-service-POD-PHASE-running_metric-106-firstquartile : 1.6235714204413885,unknode_metric-28-firstquartile : 1.5622220793250905,unknode_metric-29-firstquartile : 1.562217078649148,unknode_metric-29-median : 1.5559999475998854,unknode_metric-28-median : 1.5559998652018192,STATE-free_metric-17-median : 1.4739999997072095,STATE-buffered_metric-17-firstquartile : 1.2999998055205908,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-thirdquartile : 1.1666666448930738,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-median : 1.1666666444294669,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-firstquartile : 1.166666643794545,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-mean : 1.1666666396553746,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-max : 1.1666666379273938,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-111-min : 1.1666666375817445,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-median : 1.166666633644568,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-max : 1.1666666314036938,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-thirdquartile : 1.1666666312070806,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-min : 1.1666666221244275,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-mean : 1.1666666208273762,CONTAINER-NAME-ts-preserve-other-service-MEMORY-TYPE-non-evictable-POD-PHASE-running_metric-114-firstquartile : 1.166666603209232,STATE-buffered_metric-17-min : 1.1599999987002312,STATE-free_metric-17-max : 1.0249999983301783,STATE-buffered_metric-17-median : 0.7899999984524314,unknode_metric-29-min : 0.7559999919062221,unknode_metric-28-min : 0.7559997459154777,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-82-mean : 0.6899998417981924,PROTOCOL-tcp-POD-PHASE-running-SERVICE-ts-notification-service_metric-82-thirdquartile : 0.6899993785043003,STATE-slab_metric-17-min : 0.6766666631567627,unknode_metric-30-firstquartile : 0.668887910637967,unknode_metric-3-min : 0.5653175485510461,CONTAINER-NAME-ts-train-service-POD-PHASE-running_metric-106-median : 0.5399999839725713,CONTAINER-NAME-ts-train-service-POD-PHASE-running_metric-106-mean : 0.423571423694709,unknode_metric-3-firstquartile : 0.2019835982847192,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-firstquartile : 0.17833332985223285,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-min : 0.17833332912097644,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-median : 0.17833332776458427,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-thirdquartile : 0.1783333244466766,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-max : 0.17833332402184915,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-mean : 0.17833332319592524,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-firstquartile : 0.17833332096465945,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-mean : 0.17833331910139436,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-max : 0.17833331727105353,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-thirdquartile : 0.17833331685498266,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-106-median : 0.17833330836836261,CONTAINER-NAME-ts-route-service-POD-PHASE-running_metric-104-min : 0.17833330186889498
