gradeservice_gm-19-thirdquartile : 34.77072834968567,scormhandlers_gm-19-mean : 28.07867991924286,scormhandlers_gm-19-max : 27.362002770106,scorm_gm-16-max : 26.74566491444906,scorm_gm-19-mean : 26.532568375269573,scorm_gm-16-mean : 26.45182228088379,scorm_gm-16-thirdquartile : 26.387518803278606,scorm_gm-16-median : 26.35512701670329,scorm_gm-19-median : 26.247777382532757,scorm_gm-19-thirdquartile : 26.210397640864056,scormhandlers_gm-19-thirdquartile : 26.204105377197266,scormhandlers_gm-16-thirdquartile : 25.906706015268963,identityapi_gm-19-max : 25.146199464797974,scorm_gm-19-firstquartile : 25.0664865175883,scorm_gm-16-firstquartile : 24.69903016090393,identityapi_gm-16-max : 24.48057746887207,identityapi_gm-19-thirdquartile : 23.839757998784386,gradeservice_gm-19-max : 23.26435955365499,gradeservice_gm-16-thirdquartile : 22.96105535825094,gradeservice_gm-16-max : 22.94143152236939,identity_gm-16-thirdquartile : 22.589622100194298,gradeservice_gm-16-mean : 22.56772033373515,identity_gm-16-median : 22.424723545710247,gradeservice_gm-19-median : 22.332826375961307,gradeservice_gm-16-median : 22.18647114435832,identity_gm-19-thirdquartile : 21.749999284744263,scorm-fe_gm-19-firstquartile : 21.10857319831848,ztool_gm-19-median : 20.51904813448588,ztool_gm-16-mean : 19.96673162778219,scorm_gm-19-max : 19.87145060300827,identityapi_gm-19-mean : 19.811541001001995,scormhandlers_gm-16-max : 19.749530613422394,identityapi_gm-16-mean : 19.707494815190632,ztool_gm-16-thirdquartile : 19.656825959682465,identity_gm-16-max : 19.434767603874207,identityapi_gm-19-median : 19.247330029805504,identity_gm-19-max : 19.238556563854218,identity_gm-19-mean : 19.221382975578308,identity_gm-16-mean : 19.183073580265045,scormhandlers_gm-19-median : 18.69948188463847,gradeservice_gm-19-mean : 17.625056584676106,identity_gm-19-median : 17.330605685710907,author_gm-16-max : 17.02422158527374,mail-sender-web_gm-19-mean : 16.63051837682724,author_gm-19-max : 16.50613066959381,mail-sender-web_gm-19-max : 16.258318424224854,mail-sender-web_gm-19-median : 16.242879569530487,author_gm-19-thirdquartile : 16.061421782573067,mail-sender-web_gm-16-mean : 16.053004503250122,identityapi_gm-16-thirdquartile : 16.022431015968323,mail-sender-web_gm-19-thirdquartile : 16.013738453388214,mail-sender-web_gm-16-median : 15.903134584426882,ztool_gm-19-thirdquartile : 15.84846429824829,ztool_gm-19-max : 15.811484575271605,ztool_gm-16-max : 15.78210425376892,ztool_gm-16-median : 15.574258208274841,ztool_gm-19-mean : 15.520797073841095,mail-sender-web_gm-16-thirdquartile : 15.516990363597872,identityapi_gm-16-median : 15.389000256856281,author_gm-16-thirdquartile : 15.377476047277455,fileapi_gm-16-mean : 11.101684826612473,fileapi_gm-19-mean : 11.089967298507691,mail-sender-web_gm-19-firstquartile : 10.984028148651124,mail-sender-web_gm-16-firstquartile : 10.828957128524781,fileapi_gm-19-thirdquartile : 10.702985175848006,fileapi_gm-16-max : 10.692332412931654,fileapi_gm-16-thirdquartile : 10.661886789798736,fileapi_gm-19-max : 10.636277449925739,author_gm-16-mean : 10.396669707297171,author_gm-16-median : 10.396669269580109,author_gm-19-mean : 10.396669089195807,author_gm-19-median : 10.396668323422585,scorm-fe_gm-16-firstquartile : 10.02248102426529,fileapi_gm-19-median : 9.784027486377294,fileapi_gm-16-median : 9.777568991978963,mail-sender-web_gm-16-max : 9.417193611462912,author-react_gm-19-max : 7.497626653313638,userhandlers_gm-19-max : 6.824366139173507,author_gm-16-firstquartile : 6.13667010497207,author_gm-19-firstquartile : 6.136669229608051,userhandlers_gm-16-max : 6.0650289207034636,learner_gm-19-max : 5.580232739448547,scorm_gm-20-firstquartile : 5.4637160301208505,userapi_gm-16-thirdquartile : 5.2656138965061725,ui_gm-19-thirdquartile : 5.256415264947074,rui_gm-19-firstquartile : 5.234777450561523,node-vmstat-pgfault_pm-42-firstquartile : 5.1694008111953735,node-vmstat-pgfault_pm-42-mean : 5.05144065618515,node-vmstat-pgfault_pm-42-thirdquartile : 5.031153589487075,scorm_gm-20-median : 4.953800136392767,scorm_gm-20-mean : 4.945899356495251,scorm_gm-20-max : 4.9149817986921835,scorm_gm-20-thirdquartile : 4.875849810513583,userapi_gm-19-thirdquartile : 4.738727033138275,author-react_gm-16-max : 4.58513019735163,userapi_gm-16-max : 4.582087397575378,node-vmstat-pgfault_pm-42-max : 4.562413603067398,userapi_gm-20-thirdquartile : 4.549480676651001,userapi_gm-20-max : 4.547936916351318,redis_gm-20-thirdquartile : 4.543541601725987,userapi_gm-19-max : 4.533915668725967,fileapi_gm-20-thirdquartile : 4.522867441177368,redis_gm-20-max : 4.491543497358049,userapi_gm-19-mean : 4.4574324786663055,userapi_gm-20-mean : 4.434874475002289,fileapi_gm-20-max : 4.403939442201094,mail-sender-web_gm-20-median : 4.383386516571044,fileapi_gm-20-mean : 4.332583644173362,mail-sender-web_gm-20-thirdquartile : 4.317625308036804,redis_gm-20-median : 4.289169758558273,userapi_gm-16-median : 4.283846735954285,userapi_gm-19-median : 4.270629405975342,author_gm-20-mean : 4.242611825466156,userhandlers_gm-16-mean : 4.240580934177745,fileapi_gm-20-median : 4.233994765715165,userhandlers_gm-19-mean : 4.233861323269931,userapi_gm-20-median : 4.21412792801857,mail-sender-web_gm-20-mean : 4.144494581222534,mail-sender-web_gm-20-max : 4.143594551086426,ui_gm-19-max : 4.108331859111786,userapi_gm-16-mean : 4.076107528474596,redis_gm-20-mean : 4.064656461988177,userhandlers_gm-20-max : 3.948944416913119,rui_gm-16-median : 3.9482392242976596,author_gm-20-max : 3.9113062487708197,ui_gm-16-max : 3.9039690196514125,author_gm-20-thirdquartile : 3.8814046382904053,author_gm-20-median : 3.5148311456044516,mail-sender-web_gm-20-firstquartile : 3.513337810834249,learner_gm-16-mean : 3.2652671337127686,rui_gm-16-firstquartile : 3.2517799735069275,userhandlers_pm-7-thirdquartile : 3.2293320446014397,scorm-fe_gm-16-mean : 3.050721079111099,ui_gm-16-mean : 2.882176280021667,mail-sender-web_gm-11-mean : 2.859264522790909,ui_gm-16-thirdquartile : 2.8319360150231256,author-react_gm-20-max : 2.8039498594072128,mail-sender-web_gm-11-thirdquartile : 2.802963465452194,userhandlers_gm-20-mean : 2.7951130526406422,learner_gm-16-thirdquartile : 2.705989864137438,author_gm-20-firstquartile : 2.659309834241867,ui_gm-20-max : 2.623627706007524,userhandlers_gm-16-thirdquartile : 2.6208580509821577,userhandlers_gm-19-thirdquartile : 2.5957058048248296,scorm-fe_gm-19-max : 2.552527215745714,userhandlers_pm-5-thirdquartile : 2.492489135405596,rui_gm-16-mean : 2.4889144897460938,userhandlers_pm-8-thirdquartile : 2.437873366355895,userhandlers_gm-19-median : 2.3801151738848,userhandlers_gm-16-median : 2.3744591188430784,scorm-fe_gm-19-median : 2.357232809066773,mail-sender-web_gm-9-max : 2.341508567333221,redis_gm-20-firstquartile : 2.253631591796875,userhandlers_gm-20-thirdquartile : 2.2159000039100647,userhandlers_pm-6-thirdquartile : 2.064197303652763,learner_gm-20-firstquartile : 2.060949945449829,learner_gm-19-median : 2.0529228687286376,author-react_gm-19-count : 1.9699998807907104,author-react_gm-16-count : 1.9699998211860656,author_gm-16-count : 1.9599998807907104,author_gm-19-count : 1.9599998211860656,ui_gm-20-thirdquartile : 1.9457775896245786,scorm-fe_gm-16-thirdquartile : 1.9040035486221312,author-react_gm-20-thirdquartile : 1.9025453627109528,rui_gm-19-max : 1.8806510188362813,rui_gm-19-median : 1.8654602050781248,scorm-fe_gm-16-median : 1.850597083568573,rui_gm-16-thirdquartile : 1.8311986706473609,learner_gm-19-mean : 1.78541384935379,redis_pm-5-firstquartile : 1.7513428378105156,userhandlers_gm-20-median : 1.7459385114557604,rui_gm-20-median : 1.7439375790682705,redis_pm-5-thirdquartile : 1.7419402050971977,redis_pm-5-mean : 1.7387438265482578,learner_gm-16-firstquartile : 1.7243311166763302,scorm-fe_gm-19-thirdquartile : 1.7082087516784665,learner_gm-16-max : 1.7052967765114522,rui_gm-16-max : 1.6845261833884497,rabbitmq_pm-4-min : 1.6668393536895554,author-react_gm-16-thirdquartile : 1.617060190574514,author-react_gm-19-thirdquartile : 1.6170599942365926,rabbitmq_pm-4-firstquartile : 1.6142063187686184,rabbitmq_pm-4-mean : 1.6142051070257908,rabbitmq_pm-4-thirdquartile : 1.614204489620099,rabbitmq_pm-4-median : 1.6142036905266854,rabbitmq_pm-4-max : 1.606662763562196,learner_gm-16-median : 1.5881640694358132,userhandlers_pm-6-median : 1.5866406902900112,redis_pm-5-median : 1.5649869290987644,redis_pm-5-max : 1.5257295322418203,rui_gm-19-thirdquartile : 1.4952304146506572,userhandlers_pm-7-median : 1.4743542405537196,userhandlers_pm-8-median : 1.47245370388031,redis_pm-5-min : 1.4622144024188692,author-react_gm-20-mean : 1.3353847463925679,userhandlers_pm-5-median : 1.2988780016369286,learner_gm-20-max : 1.285558819770813,ui_gm-19-median : 1.2482898712158201,userhandlers_pm-8-firstquartile : 1.1544615105220248,userhandlers_pm-7-firstquartile : 1.1312642342703683,userhandlers_pm-6-firstquartile : 1.1079606349127635,identity_pm-2-count : 1.0856999113785235,userhandlers_pm-5-firstquartile : 1.0086314095948874,author-react_gm-19-mean : 0.9895023812384596,author-react_gm-16-median : 0.9895022684305632,author-react_gm-16-mean : 0.9895022306416268,author-react_gm-19-median : 0.989502113315105,rui_gm-16-count : 0.9799998807907104,rui_gm-19-count : 0.9799998807907104,learner_gm-16-count : 0.9699998807907104,learner_gm-19-count : 0.9699998807907104,author-react_gm-9-count : 0.9599999403953552,author-react_gm-11-count : 0.9599999403953552,learner_gm-9-count : 0.95,author_gm-11-count : 0.9499999403953552,scorm_gm-11-count : 0.9499999403953552,scormhandlers_gm-11-count : 0.9499999403953552,author_gm-9-count : 0.9499998807907104,rui_gm-9-count : 0.9499998807907104,scorm_gm-9-count : 0.9499998807907104,scorm-fe_gm-9-count : 0.9499998807907104,rui_gm-11-count : 0.9499998807907104,scorm-fe_gm-11-count : 0.9499998807907104,scormhandlers_gm-9-count : 0.9499998211860656,ui_gm-9-count : 0.9499998211860656,learner_gm-11-count : 0.9499998211860656,ui_gm-11-count : 0.9499998211860656,ui_gm-20-mean : 0.9164823185313834,rui_gm-20-max : 0.9145116622631365,alms-core-scorm-fe_pm-11-count : 0.9100004725478107,alms-core-scorm-fe_pm-10-count : 0.9100003173144592,author-react_pm-13-count : 0.9100002809015598,scormhandlers_pm-13-count : 0.9100002571169375,alms-core-scorm-fe_pm-12-count : 0.9100002273255007,alms-core-scormhandlers_pm-11-count : 0.9100002263077761,alms-core-rui_pm-10-count : 0.9100002154260415,alms-core-rui_pm-9-count : 0.9100002041153948,alms-core-scormhandlers_pm-10-count : 0.9100002026249036,scorm_pm-13-count : 0.910000195812163,scorm-fe_pm-13-count : 0.9100001729048762,alms-core-scormhandlers_pm-9-count : 0.9100001700545198,alms-core-author_pm-9-count : 0.910000153728621,alms-core-rui_pm-11-count : 0.9100001490995203,rui_pm-13-count : 0.9100001470649665,redis_pm-13-count : 0.9100001468204261,alms-core-author_pm-10-count : 0.9100001438508264,alms-core-scorm-fe_pm-9-count : 0.910000138612819,alms-core-rui_pm-12-count : 0.9100001339599862,alms-core-author_pm-11-count : 0.9100001195592035,alms-core-scormhandlers_pm-12-count : 0.9100001084382717,alms-core-author_pm-12-count : 0.9100000867485568,alms-core-redis-master_pm-9-count : 0.9000003652545786,ui_pm-13-count : 0.9000002952606622,alms-core-author-react_pm-12-count : 0.9000002928246659,alms-core-scorm_pm-9-count : 0.9000002276652538,alms-core-author-react_pm-9-count : 0.9000002255422516,alms-core-learner_pm-12-count : 0.9000002133666897,alms-core-learner_pm-11-count : 0.9000002110641759,alms-core-author-react_pm-10-count : 0.9000002014071186,alms-core-scorm_pm-11-count : 0.9000001996606898,author_pm-13-count : 0.9000001858055754,alms-core-redis-master_pm-10-count : 0.900000167891173,rabbitmq_pm-13-count : 0.900000150580803,alms-core-redis-master_pm-11-count : 0.9000001490193427,alms-core-scorm_pm-12-count : 0.9000001465304536,alms-core-learner_pm-10-count : 0.9000001447377116,alms-core-redis-master_pm-12-count : 0.9000001437959583,learner_pm-13-count : 0.9000001269046948,alms-core-scorm_pm-10-count : 0.9000001066795434,alms-core-author-react_pm-11-count : 0.9000001051029841,alms-core-learner_pm-9-count : 0.90000008530629,alms-core-rabbitmq_pm-10-count : 0.8900002412984088,alms-core-rabbitmq_pm-11-count : 0.8900001946323494,alms-core-ui_pm-9-count : 0.8900001822637472,alms-core-rabbitmq_pm-12-count : 0.890000158121722,alms-core-rabbitmq_pm-9-count : 0.8900001557250613,alms-core-ui_pm-11-count : 0.8900001301057182,alms-core-ui_pm-10-count : 0.8900001151609013,alms-core-ui_pm-12-count : 0.890000111658764,mail-sender-web_gm-9-median : 0.8402832597494122,alms-core-mail-sender-web_pm-9-count : 0.8300002273452395,alms-core-mail-sender-web_pm-11-count : 0.8300001868315422,mail-sender-web_pm-13-count : 0.8300001486622096,alms-core-mail-sender-web_pm-10-count : 0.8300001222418859,alms-core-mail-sender-web_pm-12-count : 0.8300000813234777,learner_gm-20-thirdquartile : 0.8137059211730955,rui_gm-20-mean : 0.8016112217536338,identityapi_gm-11-min : 0.7972649335861205,ui_gm-16-median : 0.769751310348511,userhandlers_pm-5-min : 0.743284850650364,userhandlers_pm-8-min : 0.7105010732014971,userhandlers_pm-7-min : 0.70773780186971,scorm-fe_gm-16-max : 0.682759783484719,rui_gm-20-thirdquartile : 0.6772505442301434,learner_gm-20-mean : 0.6761267383893331,ui_gm-20-median : 0.6700213605707344,userhandlers_pm-6-min : 0.665913615544637,identity_pm-3-count : 0.6570997181027993,ui_gm-19-count : 0.6489450645446777,rui_gm-20-firstquartile : 0.6246669659247767,rui_gm-19-mean : 0.6169912056489424,author_gm-22-count : 0.5999999403953552,author-react_gm-22-count : 0.5999999403953552,redis_gm-22-count : 0.5999998807907104,author_gm-20-count : 0.5999998211860657,redis_gm-20-count : 0.5999998211860657,rui_gm-22-count : 0.5999998211860657,ui_gm-22-count : 0.5999998211860657,learner_gm-20-count : 0.5999997615814209,rui_gm-20-count : 0.5999997615814209,ui_gm-20-count : 0.5999997615814209,learner_gm-22-count : 0.5999997615814209,author-react_gm-20-count : 0.5999997019767761,learner_gm-19-thirdquartile : 0.5449208617210387,identityapi_pm-3-count : 0.4899999257752563,identityapi_pm-2-count : 0.4899998854411203,gradeservice_gm-16-count : 0.48650920629501343,ztool_gm-16-count : 0.47570555210113524,mail-sender-web_gm-11-count : 0.4751181292533875,gradeservice_gm-11-count : 0.4700993752479553,gradeservice_gm-9-count : 0.4695634388923645,mail-sender-web_gm-16-count : 0.45828981637954713,mail-sender-web_gm-9-count : 0.45331998109817506,alms-core-gradeservice_pm-11-count : 0.4400004682108852,alms-core-gradeservice_pm-10-count : 0.4400002817657787,alms-core-gradeservice_pm-12-count : 0.44000027059729746,alms-core-gradeservice_pm-9-count : 0.4400002545223481,gradeservice_pm-13-count : 0.4400000815984933,alms-core-scorm_gm-61-count : 0.43106292486190795,gradeservice_gm-19-count : 0.4299198806285858,alms-core-ztool_pm-12-count : 0.41000037059911054,alms-core-ztool_pm-11-count : 0.41000023953572284,ztool_pm-13-count : 0.41000020805606485,alms-core-ztool_pm-9-count : 0.4100001786701347,alms-core-ztool_pm-10-count : 0.41000009965328477,ztool_gm-19-count : 0.4060238528251648,rabbitmq_pm-14-min : 0.3999998405211983,rabbitmq_pm-14-firstquartile : 0.38999992576846354,scorm_gm-20-count : 0.3860282301902771,ztool_gm-11-count : 0.3804809284210205,fileapi_gm-19-count : 0.3500002318526526,fileapi_gm-16-count : 0.35000018625212304,fileapi_pm-13-count : 0.32000014491492096,mail-sender-web_gm-19-count : 0.31910568952560425,alms-core-fileapi_pm-10-count : 0.31000039614181446,alms-core-fileapi_pm-12-count : 0.3100002440079925,alms-core-identityapi_pm-9-count : 0.3100001604970947,alms-core-identityapi_pm-10-count : 0.3100001472496507,alms-core-identityapi_pm-11-count : 0.3100001349003469,alms-core-fileapi_pm-11-count : 0.3100001046670661,alms-core-identityapi_pm-12-count : 0.31000008833408316,alms-core-fileapi_pm-9-count : 0.3100000828880644,ui_gm-19-mean : 0.30898963212966923,mail-sender-web_gm-22-count : 0.298404016494751,scorm_gm-22-count : 0.2982944464683533,mail-sender-web_gm-20-count : 0.2882373416423798,fileapi_gm-11-count : 0.28291828036308286,identityapi_gm-11-count : 0.2790943133831024,identityapi_gm-16-count : 0.2623866844177246,identity_gm-16-count : 0.24139042496681212,ztool_gm-9-count : 0.22705578446388244,rabbitmq_pm-14-median : 0.21569977825029873,rabbitmq_pm-14-mean : 0.21569976244689038,kube-state-metrics_pm-3-count : 0.20839990008655018,identityapi_gm-9-count : 0.1967416250705719,fileapi_gm-22-count : 0.19415688514709473,alms-core-userapi_gm-51-count : 0.18301823616027832,alms-core-identity_pm-12-count : 0.17330020710228908,alms-core-identity_pm-11-count : 0.17330013488710236,alms-core-identity_pm-9-count : 0.17330008579974773,alms-core-identity_pm-10-count : 0.17330003877483222,identity_gm-11-count : 0.1683065950870514,userapi_gm-21-count : 0.16471732497215272,identity_pm-13-count : 0.1633000791841188,fileapi_gm-9-count : 0.1613646101951599,fileapi_gm-20-count : 0.15223106384277343,userapi_gm-20-count : 0.15029095530509948,identityapi_pm-13-count : 0.15000011029413826,identity_gm-9-count : 0.14832374095916748,rabbitmq_pm-14-thirdquartile : 0.1404996882580149,kube-state-metrics_pm-2-count : 0.13999987623834853,identity_gm-19-count : 0.13583423376083373,default-dmean_gm-72-count : 0.12082503437995912,learner_gm-20-median : 0.09989518469030229,rabbitmq_pm-14-max : 0.09289975411481045,identityapi_gm-19-count : 0.08945112109184264,default-dcount_gm-72-count : 0.08479097723960877,alms-core-identity_gm-61-count : 0.06921912908554076,userapi_gm-7-count : 0.051332751512527475,userapi_pm-13-count : 0.04000027364032463,alms-core-userapi_pm-10-count : 0.04000026331221648,alms-core-userapi_pm-11-count : 0.040000231233045164,alms-core-userapi_pm-9-count : 0.04000022781512144,alms-core-userapi_pm-12-count : 0.040000077218480506,alms-core-userapi_gm-50-count : 0.03033357858657837,identityapi_pm-16-mean : 0.027672290802001925,identityapi_pm-16-thirdquartile : 0.009998864920371497,identityapi_gm-11-mean : 0.009924024343490462
